School,Major Name,Popularity,Mean Federal Loan Debt,Top Careers
Boston College,"Biochemistry, Biophysics and Molecular Biology.",0,15403,NA
Boston College,Mathematics.,0,15662,NA
Boston College,International/Global Studies.,0,14607,NA
Boston College,"Multi/Interdisciplinary Studies, Other.",0,,NA
Boston College,Philosophy.,0,15045,NA
Boston College,Religion/Religious Studies.,0,,NA
Boston College,Theological and Ministerial Studies.,0,13855,NA
Boston College,Chemistry.,0,13349,NA
Boston College,Geological and Earth Sciences/Geosciences.,0,,NA
Boston College,Physics.,0,15185,NA
Boston College,"Psychology, General.",0,15406,NA
Boston College,"Clinical, Counseling and Applied Psychology.",0,14595,NA
Boston College,Criminal Justice and Corrections.,0,,NA
Boston College,"Social Sciences, General.",0,,NA
Boston College,Economics.,0,14902,NA
Boston College,Political Science and Government.,0,14872,NA
Boston College,Sociology.,0,14445,NA
Boston College,"Social Sciences, Other.",0,,NA
Boston College,Drama/Theatre Arts and Stagecraft.,0,15250,NA
Boston College,Film/Video and Photographic Arts.,0,15232,NA
Boston College,Fine and Studio Arts.,0,16788,NA
Boston College,Music.,0,12859,NA
Boston College,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",0,14232,NA
Boston College,"Business Administration, Management and Operations.",0,13929,NA
Boston College,Accounting and Related Services.,0,15969,NA
Boston College,Entrepreneurial and Small Business Operations.,0,13505,NA
Boston College,Finance and Financial Management Services.,0,14906,NA
Boston College,Human Resources Management and Services.,0,,NA
Boston College,Management Sciences and Quantitative Methods.,0,14358,NA
Boston College,Marketing.,0,14723,NA
Boston College,History.,0,16361,NA
Tufts University,Natural Resources Conservation and Research.,0,14072,NA
Tufts University,Architecture.,0,,NA
Tufts University,Area Studies.,0,13229,NA
Tufts University,"Ethnic, Cultural Minority, Gender, and Group Studies.",0,,NA
Tufts University,Computer Science.,0,14667,NA
Tufts University,"Engineering, General.",0,,NA
Tufts University,Biomedical/Medical Engineering.,0,16631,NA
Tufts University,Chemical Engineering.,0,15206,NA
Tufts University,Civil Engineering.,0,15362,NA
Tufts University,Computer Engineering.,0,,NA
Tufts University,"Electrical, Electronics and Communications Engineering.",0,15455,NA
Tufts University,Engineering Physics.,0,,NA
Tufts University,Engineering Science.,0,,NA
Tufts University,Environmental/Environmental Health Engineering.,0,,NA
Tufts University,Mechanical Engineering.,0,14118,NA
Tufts University,"East Asian Languages, Literatures, and Linguistics.",0,,NA
Tufts University,"Slavic, Baltic and Albanian Languages, Literatures, and Linguistics.",0,,NA
Tufts University,"Germanic Languages, Literatures, and Linguistics.",0,,NA
Tufts University,"Romance Languages, Literatures, and Linguistics.",0,16161,NA
Tufts University,"Middle/Near Eastern and Semitic Languages, Literatures, and Linguistics.",0,,NA
Tufts University,"Classics and Classical Languages, Literatures, and Linguistics.",0,,NA
Tufts University,"Human Development, Family Studies, and Related Services.",0,13352,NA
Tufts University,"English Language and Literature, General.",0,16474,NA
Tufts University,"Biology, General.",0,15346,NA
Tufts University,"Biochemistry, Biophysics and Molecular Biology.",0,16430,NA
Tufts University,Biotechnology.,0,,NA
Tufts University,Mathematics.,0,15037,NA
Tufts University,Applied Mathematics.,0,,NA
Tufts University,Peace Studies and Conflict Resolution.,0,,NA
Tufts University,Biopsychology.,0,16390,NA
Tufts University,"Science, Technology and Society.",0,,NA
Tufts University,Nutrition Sciences.,0,,NA
Tufts University,Cognitive Science.,0,14406,NA
Tufts University,Cultural Studies/Critical Theory and Analysis.,0,,NA
Tufts University,Human Computer Interaction.,0,16474,NA
Tufts University,"Multi/Interdisciplinary Studies, Other.",0,,NA
Tufts University,Philosophy.,0,18262,NA
Tufts University,Religion/Religious Studies.,0,,NA
Tufts University,Astronomy and Astrophysics.,0,,NA
Tufts University,Chemistry.,0,16710,NA
Tufts University,Geological and Earth Sciences/Geosciences.,0,,NA
Tufts University,Physics.,0,,NA
Tufts University,"Psychology, General.",0,16065,NA
Tufts University,Research and Experimental Psychology.,0,16418,NA
Tufts University,"Clinical, Counseling and Applied Psychology.",0,15564,NA
Tufts University,Anthropology.,0,,NA
Tufts University,Archeology.,0,,NA
Tufts University,Economics.,0,15399,NA
Tufts University,International Relations and National Security Studies.,0,14832,NA
Tufts University,Political Science and Government.,0,16303,NA
Tufts University,Sociology.,0,15445,NA
Tufts University,Drama/Theatre Arts and Stagecraft.,0,13790,NA
Tufts University,Film/Video and Photographic Arts.,0,,NA
Tufts University,Fine and Studio Arts.,0,24601,NA
Tufts University,Music.,0,,NA
Tufts University,Public Health.,0,14748,NA
Tufts University,History.,0,15301,NA
University of Virginia,Natural Resources Conservation and Research.,0,15973,NA
University of Virginia,Architecture.,0,17098,NA
University of Virginia,"City/Urban, Community and Regional Planning.",0,16736,NA
University of Virginia,Architectural History and Criticism.,0,,NA
University of Virginia,Area Studies.,0,17824,NA
University of Virginia,"Ethnic, Cultural Minority, Gender, and Group Studies.",0,16810,NA
University of Virginia,Communication and Media Studies.,0,17207,NA
University of Virginia,"Computer and Information Sciences, General.",0,16580,NA
University of Virginia,"Engineering, General.",0,17842,NA
University of Virginia,"Aerospace, Aeronautical and Astronautical Engineering.",0,21678,NA
University of Virginia,Biomedical/Medical Engineering.,0,17854,NA
University of Virginia,Chemical Engineering.,0,18102,NA
University of Virginia,Civil Engineering.,0,16124,NA
University of Virginia,Computer Engineering.,0,17151,NA
University of Virginia,"Electrical, Electronics and Communications Engineering.",0,17490,NA
University of Virginia,Mechanical Engineering.,0,16528,NA
University of Virginia,Systems Engineering.,0,16996,NA
University of Virginia,"Linguistic, Comparative, and Related Language Studies and Services.",0,11539,NA
University of Virginia,"East Asian Languages, Literatures, and Linguistics.",0,,NA
University of Virginia,"Slavic, Baltic and Albanian Languages, Literatures, and Linguistics.",0,,NA
University of Virginia,"Germanic Languages, Literatures, and Linguistics.",0,,NA
University of Virginia,"Romance Languages, Literatures, and Linguistics.",0,15443,NA
University of Virginia,"Middle/Near Eastern and Semitic Languages, Literatures, and Linguistics.",0,,NA
University of Virginia,"Classics and Classical Languages, Literatures, and Linguistics.",0,,NA
University of Virginia,"Human Development, Family Studies, and Related Services.",0,,NA
University of Virginia,"English Language and Literature, General.",0,17304,NA
University of Virginia,Rhetoric and Composition/Writing Studies.,0,,NA
University of Virginia,"Liberal Arts and Sciences, General Studies and Humanities.",0,,NA
University of Virginia,"Biology, General.",0,17680,NA
University of Virginia,"Ecology, Evolution, Systematics, and Population Biology.",0,,NA
University of Virginia,Neurobiology and Neurosciences.,0,,NA
University of Virginia,Mathematics.,0,17399,NA
University of Virginia,Statistics.,0,15927,NA
University of Virginia,Medieval and Renaissance Studies.,0,,NA
University of Virginia,International/Global Studies.,0,17173,NA
University of Virginia,Cognitive Science.,0,18248,NA
University of Virginia,"Multi/Interdisciplinary Studies, Other.",0,22979,NA
University of Virginia,Health and Physical Education/Fitness.,0,19466,NA
University of Virginia,Philosophy.,0,15661,NA
University of Virginia,Religion/Religious Studies.,0,17711,NA
University of Virginia,Astronomy and Astrophysics.,0,15674,NA
University of Virginia,Chemistry.,0,16413,NA
University of Virginia,Physics.,0,14174,NA
University of Virginia,"Psychology, General.",0,16586,NA
University of Virginia,Public Policy Analysis.,0,,NA
University of Virginia,"Public Administration and Social Service Professions, Other.",0,18051,NA
University of Virginia,Anthropology.,0,18630,NA
University of Virginia,Archeology.,0,,NA
University of Virginia,Economics.,0,17537,NA
University of Virginia,International Relations and National Security Studies.,0,18980,NA
University of Virginia,Political Science and Government.,0,16471,NA
University of Virginia,Sociology.,0,14059,NA
University of Virginia,Drama/Theatre Arts and Stagecraft.,0,18294,NA
University of Virginia,Fine and Studio Arts.,0,17480,NA
University of Virginia,Music.,0,17347,NA
University of Virginia,Communication Disorders Sciences and Services.,0,17282,NA
University of Virginia,Health and Medical Administrative Services.,0,,NA
University of Virginia,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",0,13382,NA
University of Virginia,"Business/Commerce, General.",0,16447,NA
University of Virginia,History.,0,19135,NA
University of Notre Dame,Natural Resources Conservation and Research.,0,15184,NA
University of Notre Dame,Architecture.,0,23874,NA
University of Notre Dame,Area Studies.,0,17755,NA
University of Notre Dame,"Ethnic, Cultural Minority, Gender, and Group Studies.",0,18533,NA
University of Notre Dame,"Computer and Information Sciences, General.",0,16421,NA
University of Notre Dame,"Computer and Information Sciences and Support Services, Other.",0,,NA
University of Notre Dame,"Teacher Education and Professional Development, Specific Subject Areas.",0,,NA
University of Notre Dame,"Aerospace, Aeronautical and Astronautical Engineering.",0,17015,NA
University of Notre Dame,Chemical Engineering.,0,17636,NA
University of Notre Dame,Civil Engineering.,0,16185,NA
University of Notre Dame,Computer Engineering.,0,18140,NA
University of Notre Dame,"Electrical, Electronics and Communications Engineering.",0,18309,NA
University of Notre Dame,Environmental/Environmental Health Engineering.,0,17942,NA
University of Notre Dame,Mechanical Engineering.,0,16065,NA
University of Notre Dame,"East Asian Languages, Literatures, and Linguistics.",0,17291,NA
University of Notre Dame,"Slavic, Baltic and Albanian Languages, Literatures, and Linguistics.",0,,NA
University of Notre Dame,"Germanic Languages, Literatures, and Linguistics.",0,,NA
University of Notre Dame,"Romance Languages, Literatures, and Linguistics.",0,17704,NA
University of Notre Dame,"Middle/Near Eastern and Semitic Languages, Literatures, and Linguistics.",0,17166,NA
University of Notre Dame,"Classics and Classical Languages, Literatures, and Linguistics.",0,15671,NA
University of Notre Dame,"Celtic Languages, Literatures, and Linguistics.",0,,NA
University of Notre Dame,"English Language and Literature, General.",0,18396,NA
University of Notre Dame,"Liberal Arts and Sciences, General Studies and Humanities.",0,17621,NA
University of Notre Dame,"Biology, General.",0,17734,NA
University of Notre Dame,"Biochemistry, Biophysics and Molecular Biology.",0,17564,NA
University of Notre Dame,Neurobiology and Neurosciences.,0,18875,NA
University of Notre Dame,Mathematics.,0,19791,NA
University of Notre Dame,Statistics.,0,,NA
University of Notre Dame,"Mathematics and Statistics, Other.",0,16664,NA
University of Notre Dame,Biological and Physical Sciences.,0,17203,NA
University of Notre Dame,Peace Studies and Conflict Resolution.,0,17717,NA
University of Notre Dame,Medieval and Renaissance Studies.,0,,NA
University of Notre Dame,International/Global Studies.,0,17024,NA
University of Notre Dame,Philosophy.,0,16404,NA
University of Notre Dame,"Philosophy and Religious Studies, Other.",0,,NA
University of Notre Dame,Theological and Ministerial Studies.,0,19065,NA
University of Notre Dame,Chemistry.,0,17407,NA
University of Notre Dame,Physics.,0,17431,NA
University of Notre Dame,"Psychology, General.",0,18212,NA
University of Notre Dame,"Clinical, Counseling and Applied Psychology.",0,,NA
University of Notre Dame,Anthropology.,0,17418,NA
University of Notre Dame,Economics.,0,17327,NA
University of Notre Dame,Political Science and Government.,0,17271,NA
University of Notre Dame,Sociology.,0,18929,NA
University of Notre Dame,"Social Sciences, Other.",0,,NA
University of Notre Dame,Design and Applied Arts.,0,19187,NA
University of Notre Dame,Drama/Theatre Arts and Stagecraft.,0,17855,NA
